נתונים היסטוריים - סוף יום תל גוב-שקלי 5-10,,,,,,
מתאריך 01/01/2010  עד תאריך 01/08/2025,,,,,,
תאריך,מדד בסיס,מדד פתיחה,מדד נעילה,מדד גבוה,מדד נמוך,שווי שוק כולל (אלפי ש''ח)
31/07/2025,492.59,493.21,492.35,493.69,491.84,
30/07/2025,492.16,492.16,492.59,493.16,492.16,65342190
29/07/2025,492.36,492.85,492.16,492.97,491.6,65285046
28/07/2025,493.65,493.96,492.36,494.3,492.06,65310627
27/07/2025,494.45,494.37,493.65,494.48,493.5,65481914
24/07/2025,495.03,495.1,494.45,495.39,494.11,65588452
23/07/2025,494.62,494.84,495.03,495.56,494.67,65666344
22/07/2025,494.86,494.92,494.62,494.92,494.13,65612412
21/07/2025,494.51,494.65,494.86,495.49,494.48,65245765
20/07/2025,493.92,493.92,494.51,494.94,493.92,65199382
17/07/2025,494.22,494.43,493.92,494.87,493.66,65121982
16/07/2025,495.26,495.26,494.22,495.26,493.95,65161431
15/07/2025,495.19,495.45,495.26,496,494.99,65183579
14/07/2025,496.44,496.44,495.19,496.44,494.57,64724336
13/07/2025,497.67,498.06,496.44,498.06,496.04,64888288
10/07/2025,497.79,498.77,497.67,498.77,497.29,65049318
09/07/2025,495.77,496.2,497.79,497.98,495.77,65020690
08/07/2025,497.2,497.2,495.77,497.2,495.52,63987146
07/07/2025,498.17,498.76,497.2,500.14,497.18,63772026
06/07/2025,497.96,498.88,498.17,499.7,498.12,63896358
03/07/2025,496.54,496.54,497.96,498.59,496.26,63868832
02/07/2025,496.45,496.7,496.54,496.98,495.7,63686453
01/07/2025,496.32,496.71,496.45,497.75,496.19,63625144
30/06/2025,494.74,494.98,496.32,497.51,494.53,63157867
29/06/2025,492.97,493.39,494.74,494.92,493.39,62957215
26/06/2025,491.21,491.21,492.97,493.38,491.21,62731422
25/06/2025,490.59,491.73,491.21,492.83,490.59,62506104
24/06/2025,486.91,488.83,490.59,492.79,488.83,62310946
23/06/2025,487.63,487.71,486.91,488.81,485.34,61449309
22/06/2025,483.65,484.4,487.63,488.08,484.4,61540454
19/06/2025,483.06,483.86,483.65,484.06,482.98,61036367
18/06/2025,481.23,481.8,483.06,483.06,481.05,60961855
17/06/2025,481.66,481.66,481.23,483.42,481.18,60731203
16/06/2025,478.39,478.38,481.66,481.66,478.38,60785525
15/06/2025,479.56,478,478.39,479.11,476.37,60370470
12/06/2025,480.62,480.4,479.56,480.4,477.93,60518339
11/06/2025,481.79,481.79,480.62,482.26,478.96,60653711
10/06/2025,481.12,481.49,481.79,482.09,480.88,60801580
09/06/2025,480.93,481.06,481.12,481.89,480.82,60328877
08/06/2025,482.58,482.15,480.93,482.15,480.61,60305618
05/06/2025,482.07,482.54,482.58,483.91,482.3,60513035
04/06/2025,480.96,480.96,482.07,482.56,479.6,60449387
03/06/2025,482.75,482.75,480.96,483.08,480.96,59874147
29/05/2025,482.54,482.49,482.75,483.48,482,60098866
28/05/2025,482.63,482.63,482.54,483.17,482.2,59964451
27/05/2025,481.47,481.47,482.63,482.99,481.47,61664370
26/05/2025,480.93,481.02,481.47,483.78,480.81,61515238
25/05/2025,479.96,480.32,480.93,481.22,480.32,61446771
22/05/2025,480.58,480.76,479.96,480.76,479.44,61322107
21/05/2025,482,479.52,480.58,481.68,479.52,61401900
20/05/2025,483.07,483.55,482,483.88,481.82,61583705
19/05/2025,484.52,484.18,483.07,484.18,482.53,61721510
18/05/2025,484.73,483.72,484.52,484.89,482.85,61907744
15/05/2025,484.67,484.2,484.73,485.19,484.2,61933519
14/05/2025,484.47,484.59,484.67,485.33,484.38,61926186
13/05/2025,484.73,484.71,484.47,485.23,484.27,61900411
12/05/2025,484.44,484.41,484.73,485.27,484.04,61933519
11/05/2025,485.54,485.16,484.44,485.46,484.44,61897289
08/05/2025,485.08,485.08,485.54,486.22,485.08,62037055
07/05/2025,484.65,484.92,485.08,485.88,484.8,61978825
06/05/2025,485.02,485.08,484.65,485.4,484.65,61923500
05/05/2025,485.16,485.3,485.02,485.76,484.94,61970839
04/05/2025,485.78,485.7,485.16,485.7,485.1,61988845
29/04/2025,485.06,485.06,485.78,485.96,485.06,62068856
28/04/2025,484.59,484.81,485.06,485.25,484.39,61976864
27/04/2025,483.77,484.4,484.59,485.13,484.33,61915731
24/04/2025,483.42,483.42,483.77,484.14,482.96,61810162
23/04/2025,482.97,483.52,483.42,484.57,482.94,61766163
22/04/2025,482.39,482.43,482.97,483.28,482.1,61708151
21/04/2025,483.27,483.27,482.39,483.88,482.39,61634166
20/04/2025,483.54,483.98,483.27,483.98,483.04,61747067
17/04/2025,483.84,485.15,483.54,485.15,483.33,61599923
16/04/2025,484.33,484.09,483.84,484.38,483.57,62099169
15/04/2025,482.9,483.35,484.33,484.47,483.35,62161674
14/04/2025,482.23,482.08,482.9,483.19,481.47,61978654
10/04/2025,481.4,484.42,482.23,484.42,481.79,61891640
09/04/2025,482.15,480.27,481.4,481.56,479.56,61784131
08/04/2025,482.74,482.68,482.15,483.31,481.93,61260024
07/04/2025,483.48,484.25,482.74,484.93,482.71,61334277
06/04/2025,481.36,481.99,483.48,484.3,481.99,61428666
03/04/2025,478.99,480.34,481.36,482.01,479.98,61159658
02/04/2025,479.59,480.22,478.99,480.22,478.83,60858242
01/04/2025,479.5,479.71,479.59,480.62,479.42,60934382
31/03/2025,478.37,478.54,479.5,479.85,478.54,60923056
30/03/2025,477.86,478.68,478.37,479.34,478.15,60779584
27/03/2025,478.18,478.18,477.86,478.18,476.93,60714770
26/03/2025,479.39,479.45,478.18,479.85,478.18,60754728
25/03/2025,479.14,479.86,479.39,479.86,478.71,60909212
24/03/2025,479.48,479.75,479.14,479.75,478.13,60877120
23/03/2025,482.18,481.81,479.48,481.86,479.36,60920224
20/03/2025,481.96,482.2,482.18,482.98,482.04,61263800
19/03/2025,482.44,482.8,481.96,482.8,481.7,61234854
18/03/2025,482.44,482.56,482.44,482.56,480.77,61673762
17/03/2025,482.54,482.97,482.44,482.97,482.18,61674076
16/03/2025,480.73,481.99,482.54,483.02,481.66,61687605
13/03/2025,481,481.15,480.73,481.79,479.6,61456038
12/03/2025,481.28,482.03,481,482.06,480.49,61490018
11/03/2025,481.3,481.28,481.28,482.01,481.22,61525885
10/03/2025,481.31,481.74,481.3,482.01,481.3,61529032
09/03/2025,480.71,481,481.31,481.44,480.94,61529346
06/03/2025,481.55,481.49,480.71,481.49,480.63,61452891
05/03/2025,482.59,482.15,481.55,482.53,481.55,61560495
04/03/2025,481.94,482.03,482.59,482.78,482.03,61693269
03/03/2025,482.2,482.59,481.94,482.59,481.6,61610836
02/03/2025,481.3,482.38,482.2,482.56,481.91,61643557
27/02/2025,481.26,481.6,481.3,481.89,481.3,61528088
26/02/2025,481.42,481.32,481.26,481.74,480.88,61523998
25/02/2025,481.54,482.92,481.42,482.92,481.2,61544764
24/02/2025,481.8,481.8,481.54,482.08,481.1,61559866
23/02/2025,481.56,481.96,481.8,483.22,481.76,61592273
20/02/2025,481.14,481.14,481.56,482.19,481.14,61563012
19/02/2025,481.7,481.7,481.14,482.12,481.14,61508581
18/02/2025,481.67,481.64,481.7,482.09,481.48,61580631
17/02/2025,481.96,481.78,481.67,482.13,481.42,61576856
16/02/2025,480.92,481.97,481.96,482.36,481.72,61613353
13/02/2025,479.96,480.63,480.92,481.2,480.44,61480264
12/02/2025,481.47,481.5,479.96,481.7,479.6,61357559
11/02/2025,481.95,481.55,481.47,481.73,480.99,61551371
10/02/2025,481.02,481.15,481.95,481.96,480.46,61613038
09/02/2025,481.51,481.51,481.02,481.51,480.71,61493793
06/02/2025,481.7,481.94,481.51,482.16,481.24,61557349
05/02/2025,479.05,479.29,481.7,481.7,479.26,61580631
04/02/2025,478.69,478.69,479.05,479.11,478.18,61239572
03/02/2025,477.58,477.82,478.69,478.69,477.47,61193007
02/02/2025,477.58,477.73,477.58,477.91,477.13,61049850
30/01/2025,476.8,476.8,477.58,478.16,476.8,61049850
29/01/2025,476.5,477.28,476.8,477.81,476.56,60949798
28/01/2025,476.12,476.21,476.5,476.67,476.09,60910784
27/01/2025,475.97,476.85,476.12,477.62,475.88,60861072
26/01/2025,475.72,475.69,475.97,477.59,475.17,60842509
23/01/2025,476.34,476.34,475.72,476.61,475.6,60807133
22/01/2025,476.6,476.86,476.34,477.44,476.32,60472899
21/01/2025,476.77,477.55,476.6,477.89,476.54,59191095
20/01/2025,476.49,476.49,476.77,477.22,476.31,59212173
19/01/2025,475.34,475.62,476.49,477.01,475.62,59177569
16/01/2025,474.5,475.12,475.34,476.84,475.12,59034952
15/01/2025,472.58,472.77,474.5,474.71,472.51,58930616
14/01/2025,473.19,473.74,472.58,474.45,472.58,58691641
13/01/2025,473.61,473.25,473.19,473.39,472.3,58766199
12/01/2025,475.07,475.07,473.61,475.07,473.44,58818630
09/01/2025,474.73,474.85,475.07,475.3,474.73,59001399
08/01/2025,475.47,475.16,474.73,475.56,473.79,58958719
07/01/2025,475.89,475.98,475.47,476.29,475.25,59050054
06/01/2025,475.61,475.61,475.89,476.29,475.21,59102485
05/01/2025,475.61,475.55,475.61,476.25,475.19,59068407
02/01/2025,475.13,474.82,475.61,475.93,474.82,59067881
01/01/2025,475.12,474.94,475.13,475.49,474.79,59008425
31/12/2024,474.58,474.58,475.12,475.89,474.37,59007998
30/12/2024,473.09,472.68,474.58,475.1,472.41,58939743
29/12/2024,473.22,473.38,473.09,473.57,472.83,58754347
26/12/2024,473.78,474.1,473.22,474.23,472.87,58769450
25/12/2024,473.41,473.41,473.78,474.68,473.41,58839182
24/12/2024,473.35,473.38,473.41,473.61,472.91,58793777
23/12/2024,473.61,474.18,473.35,474.18,473.14,58786226
22/12/2024,473.46,474,473.61,474.57,473.39,58819254
19/12/2024,475.84,473.94,473.46,475.18,473.46,58800901
18/12/2024,476.25,476.14,475.84,476.91,475.82,59098184
17/12/2024,476.29,476.24,476.25,476.41,475.23,59149564
16/12/2024,475.2,476.69,476.29,477.48,475.8,59155540
15/12/2024,475.66,474.74,475.2,475.2,474.27,59018176
12/12/2024,475.27,475.27,475.66,475.73,474.51,59076056
11/12/2024,475.28,475.28,475.27,475.71,474.97,58869786
10/12/2024,475.51,475.33,475.28,476.06,474.72,58385355
09/12/2024,473.1,473.12,475.51,475.96,473.12,58413749
08/12/2024,471.17,471.55,473.1,473.27,471.55,58116060
05/12/2024,470.42,470.83,471.17,471.82,470.83,57878485
04/12/2024,469.9,470.4,470.42,470.42,469.37,57786203
03/12/2024,470.67,471.68,469.9,471.68,469.06,57721107
02/12/2024,472.56,473.15,470.67,473.2,470.67,57816561
01/12/2024,471.63,471.98,472.56,473.96,471.98,58050361
28/11/2024,471.54,471.39,471.63,472.12,471.05,57935426
27/11/2024,471.64,472.11,471.54,473.01,471.54,57925460
26/11/2024,471.92,472.04,471.64,472.73,471.51,57938148
25/11/2024,470.05,470.05,471.92,472.17,470.05,57972282
24/11/2024,468.38,468.63,470.05,470.05,468.6,57741654
21/11/2024,467.95,468.08,468.38,469.11,467.87,57536247
20/11/2024,465.88,465.88,467.95,467.95,465.23,57481721
19/11/2024,465.1,465.26,465.88,467.18,465.25,57227836
18/11/2024,462.6,462.73,465.1,465.17,462.73,57131175
17/11/2024,462.22,462.22,462.6,463.16,461.64,56822763
14/11/2024,462.08,461.48,462.22,462.56,461.35,56776699
13/11/2024,462.03,462.03,462.08,463,461.38,56577417
12/11/2024,462.47,461.59,462.03,462.88,461.59,55388754
11/11/2024,462.64,462.75,462.47,463.97,462.47,55441410
10/11/2024,461.53,461.53,462.64,463.83,461.53,55462412
07/11/2024,459.91,460.23,461.53,461.87,460.23,55328446
06/11/2024,460.18,459.67,459.91,460.66,458.86,55135048
05/11/2024,460.12,460.15,460.18,460.85,459.78,55166601
04/11/2024,459.64,460.56,460.12,460.84,459.42,55159825
03/11/2024,460.8,460.62,459.64,460.62,459.47,55101944
31/10/2024,462.76,462.76,460.8,462.76,460.8,55241135
30/10/2024,460.53,461.51,462.76,463.74,460.69,55476064
29/10/2024,458.79,458.82,460.53,460.77,458.57,55209008
28/10/2024,458.61,457.98,458.79,459.98,457.98,55000508
27/10/2024,457.89,458.44,458.61,460.26,458.36,54978730
22/10/2024,459.84,459.84,457.89,459.84,457.45,54892094
21/10/2024,461.65,461.65,459.84,462.31,459.84,55126147
20/10/2024,457.38,459.28,461.65,462.04,458.8,55343649
15/10/2024,455.76,455.6,457.38,457.55,455.6,54831887
14/10/2024,456.92,456.67,455.76,457.34,455.69,54636938
13/10/2024,457.63,457.63,456.92,458.01,456.48,54776230
10/10/2024,459.17,459.6,457.63,459.6,457.55,54861215
09/10/2024,458.71,458.96,459.17,460.06,458.25,55046388
08/10/2024,457.41,457.79,458.71,459.02,457.3,54990731
07/10/2024,457.31,457.31,457.41,458.07,455.51,54834988
06/10/2024,459.61,456.51,457.31,457.31,454.6,54822886
01/10/2024,459.82,459.8,459.61,460.84,459.11,55099044
30/09/2024,459.92,459.91,459.82,461.08,459.29,55123922
29/09/2024,460.73,460.16,459.92,462.31,459.54,55135350
26/09/2024,456.86,459.19,460.73,461.55,458.06,55233212
25/09/2024,454.86,454.87,456.86,458.18,454.7,54769455
24/09/2024,453.22,453.22,454.86,455.31,452.46,54528726
23/09/2024,455.04,455.41,453.22,455.92,452.98,54332328
22/09/2024,456.39,455.48,455.04,455.67,454.64,54550604
19/09/2024,457.03,457.25,456.39,457.66,456.21,54712348
18/09/2024,456.8,456.8,457.03,458.4,456.66,54789108
17/09/2024,459.2,459.17,456.8,460.31,456.7,54761330
16/09/2024,460.42,458.18,459.2,459.52,457.52,55049590
15/09/2024,461.12,461,460.42,461.73,460.19,55195557
12/09/2024,461.03,461.18,461.12,462.53,461.02,55279867
11/09/2024,460.94,460.94,461.03,462.31,460.79,55268541
10/09/2024,460.4,460.87,460.94,461.27,460.08,55257989
09/09/2024,461.84,461.77,460.4,461.77,459.75,55193231
08/09/2024,461.52,462.02,461.84,463.51,461.52,55365527
05/09/2024,460,460,461.52,461.96,460,55327197
04/09/2024,458.11,458.63,460,460,458.14,55145901
03/09/2024,458.3,458.55,458.11,459.08,457.64,54919298
02/09/2024,459.21,459.21,458.3,459.37,458.04,54941176
01/09/2024,459.66,459.54,459.21,459.57,458.85,55050939
29/08/2024,460.32,460.56,459.66,460.56,459.35,55105045
28/08/2024,460.91,461.42,460.32,461.69,460.29,55183254
27/08/2024,461.02,461.63,460.91,462.32,460.59,55254787
26/08/2024,460.51,460.51,461.02,461.95,460.51,55268339
25/08/2024,459.03,459.83,460.51,460.74,459.24,55206581
22/08/2024,459.83,459.83,459.03,460.52,458.75,55029061
21/08/2024,461.5,461.5,459.83,462.04,459.04,55125473
20/08/2024,461.36,461.52,461.5,462.49,461.45,55325546
19/08/2024,461.79,461.79,461.36,462.15,460.71,55308219
18/08/2024,462.07,461.69,461.79,462.83,461.56,55360100
15/08/2024,462.66,462.75,462.07,463.98,461.39,55393304
14/08/2024,461.75,461.75,462.66,464.86,461.75,55464063
12/08/2024,465.16,465.16,461.75,465.16,461.66,55355650
11/08/2024,463.85,464.42,465.16,465.9,464.42,55763549
08/08/2024,464.26,464.76,463.85,466.03,463.75,55606929
07/08/2024,463.66,463.66,464.26,465.08,463.54,55655911
06/08/2024,464.85,463.95,463.66,464.65,463.04,55584478
05/08/2024,460.35,463.6,464.85,465.87,462.14,55727344
04/08/2024,455.75,455.95,460.35,460.91,455.95,55187804
01/08/2024,455,455.53,455.75,456.32,454.31,54636264
31/07/2024,455.71,454.96,455,456.35,454.28,54546527
30/07/2024,455.43,455.62,455.71,457.05,455.09,54631612
29/07/2024,456.18,456.82,455.43,457.8,455.13,54597733
28/07/2024,460.65,458.62,456.18,458.62,456.11,54686695
25/07/2024,460.23,459.76,460.65,461.68,459.55,55223234
24/07/2024,459.4,459.37,460.23,461.05,459.05,55173578
23/07/2024,458.33,458.33,459.4,460.52,458.33,55074166
22/07/2024,458.13,458.03,458.33,459.54,457.94,54945425
21/07/2024,460.29,460.29,458.13,460.29,457.68,54922097
18/07/2024,460.29,460.64,460.29,460.88,459.3,55181029
17/07/2024,459.65,459.65,460.29,461.88,459.65,55181029
16/07/2024,459.52,459.49,459.65,460.61,459.35,55103494
15/07/2024,458.01,458.01,459.52,460.08,457.76,55087717
14/07/2024,459.04,459.51,458.01,459.94,457.79,54906894
11/07/2024,454.44,454.44,459.04,459.42,454.44,55031084
10/07/2024,453.79,453.79,454.44,454.88,453.66,54479443
09/07/2024,452.81,452.81,453.79,454.34,451.48,54400459
08/07/2024,455.13,454.9,452.81,455.13,452.78,54283820
07/07/2024,450.16,451.52,455.13,455.13,451.52,54561427
04/07/2024,448.96,449.09,450.16,451.54,449.09,53965355
03/07/2024,447.22,447.22,448.96,448.96,446.77,53821815
02/07/2024,448.44,448.44,447.22,449.4,446.9,53611864
01/07/2024,450.76,450.89,448.44,451.63,448.44,53759282
30/06/2024,452.17,451.15,450.76,451.62,450.55,54037765
27/06/2024,453.08,453.08,452.17,453.08,451.6,54206960
26/06/2024,453.83,453.83,453.08,454.48,452.46,54315474
25/06/2024,454.16,454.16,453.83,455.15,453.83,54405785
24/06/2024,453.34,453.34,454.16,454.61,453.11,54445564
23/06/2024,454.66,454.34,453.34,454.34,452.79,54346926
20/06/2024,456.3,456.3,454.66,456.97,454.61,54450724
19/06/2024,454.33,454.33,456.3,456.3,454.1,54647157
18/06/2024,452.4,452.27,454.33,454.76,452.27,54158607
17/06/2024,452.53,452.53,452.4,453.46,452.4,53928751
16/06/2024,450.7,453.06,452.53,453.79,451.67,53944370
13/06/2024,448.61,451.22,450.7,451.68,449.56,53726953
10/06/2024,449.84,450.63,448.61,450.63,447.5,53477702
09/06/2024,451.64,450.98,449.84,450.98,449.84,53623461
06/06/2024,452.05,452.05,451.64,452.22,450.67,53839030
05/06/2024,454.14,454.14,452.05,454.27,451.72,53886923
04/06/2024,453.66,453.66,454.14,454.2,452.13,54136471
03/06/2024,449.85,449.85,453.66,454.02,449.85,54079101
02/06/2024,449.35,449.35,449.85,451.18,449.35,53624793
30/05/2024,447.06,447.06,449.35,449.35,446.12,53565276
29/05/2024,449.48,449.24,447.06,449.61,447.06,53292558
28/05/2024,449.43,449.43,449.48,450.49,448.33,53581413
27/05/2024,450.15,449.84,449.43,450.46,448.98,53574457
26/05/2024,451.66,451.53,450.15,452.07,450.15,53661217
23/05/2024,452.62,452.62,451.66,453.21,451.66,53840659
22/05/2024,453.91,453.91,452.62,454.4,452.55,53954882
21/05/2024,452.27,453.25,453.91,454.06,452.62,54108710
20/05/2024,453.72,453.72,452.27,455.61,452.27,53913649
19/05/2024,456.71,455.09,453.72,456.3,453.23,54086574
16/05/2024,458.58,458.46,456.71,459.75,456.63,54442498
15/05/2024,457.89,458.19,458.58,459.51,457.87,54666135
12/05/2024,458.37,458.88,457.89,458.99,457.38,54583965
09/05/2024,458.65,458.65,458.37,458.88,457.95,54640818
08/05/2024,458.76,458.76,458.65,459.19,458.27,54674500
07/05/2024,456.25,457.29,458.76,459.39,456.75,54687159
06/05/2024,458,457.91,456.25,457.91,456.25,54388088
05/05/2024,456.14,456.87,458,459.29,456.87,54596106
02/05/2024,455.2,455.2,456.14,456.19,455.2,54374615
01/05/2024,454.19,454.46,455.2,455.2,453.47,54262758
30/04/2024,453.67,454.81,454.19,455.5,453.18,54141876
25/04/2024,453.85,453.59,453.67,454.66,453.52,54080652
24/04/2024,452.37,452.78,453.85,454.76,452.62,54101677
21/04/2024,450.64,451.31,452.37,452.76,451.04,53924898
18/04/2024,448.77,449.61,450.64,451.2,448.96,53719324
17/04/2024,451.21,451.49,448.77,453,448.77,53879579
16/04/2024,452.51,452.07,451.21,452.94,450.51,54173025
15/04/2024,454.67,455.27,452.51,456.48,452.41,54328482
14/04/2024,455.15,454.31,454.67,455.16,453.51,54588465
11/04/2024,457.08,455.95,455.15,456.44,454.99,54645835
10/04/2024,459,459.54,457.08,459.86,456.62,54877838
09/04/2024,460.16,460.48,459,460.82,458.81,55108211
08/04/2024,458.75,458.93,460.16,460.95,458.93,55247532
07/04/2024,460.32,460.32,458.75,460.32,458.74,55077270
04/04/2024,460.07,460.17,460.32,460.83,458.97,55266409
03/04/2024,460.19,461.04,460.07,461.34,459.32,55236502
02/04/2024,461.21,460.88,460.19,460.98,459.41,55251307
01/04/2024,462.28,462.37,461.21,462.85,460.96,55373599
31/03/2024,462.33,462.33,462.28,462.64,461.85,55501295
28/03/2024,461.68,461.94,462.33,462.34,461.15,55507217
27/03/2024,461.19,461.45,461.68,462.05,461.2,75188718
26/03/2024,462.83,462.99,461.19,462.99,461.05,75109783
25/03/2024,463.64,463.64,462.83,464.71,462.61,74875888
21/03/2024,461.69,462.39,463.64,464.6,462.39,75005016
20/03/2024,460.45,461.44,461.69,461.83,460.98,74695093
19/03/2024,460.15,460.71,460.45,460.85,460.07,74495618
18/03/2024,462.28,462.31,460.15,462.57,459.84,74281565
17/03/2024,463.06,463.06,462.28,464.18,462.23,74626023
14/03/2024,463.91,463.91,463.06,464.25,463.06,74749001
13/03/2024,464.8,465.05,463.91,465.42,463.38,74885988
12/03/2024,465.77,465.82,464.8,466.29,464.07,75029194
11/03/2024,466.14,466.14,465.77,466.62,465.71,74687562
10/03/2024,466.33,466.58,466.14,466.7,466.03,74745747
07/03/2024,466.44,466.75,466.33,466.97,465.64,74777637
06/03/2024,466.45,467.03,466.44,467.18,465.9,74794287
05/03/2024,465.79,465.79,466.45,466.76,464.57,74796433
04/03/2024,466.36,466.47,465.79,466.68,465.57,74144428
03/03/2024,465.37,466.85,466.36,467.29,466.3,74235635
29/02/2024,464.74,465.25,465.37,465.56,464.62,74078318
28/02/2024,464.93,465.17,464.74,465.2,464.57,73979465
26/02/2024,464.89,464.89,464.93,466.09,464.14,73558349
25/02/2024,463.84,464.98,464.89,465.01,464.27,73552575
22/02/2024,464.22,464.22,463.84,464.57,463.42,73380909
21/02/2024,464.18,464.23,464.22,465.03,463.76,73443919
20/02/2024,463.96,463.9,464.18,464.53,463.64,73307310
19/02/2024,463.12,462.93,463.96,464.65,462.93,72728922
18/02/2024,462.19,462.7,463.12,463.16,462.19,73143662
15/02/2024,461.56,461.56,462.19,463.63,461.56,72997313
14/02/2024,462.56,462.41,461.56,462.59,461.15,72823049
13/02/2024,462.6,462.6,462.56,463.68,461.81,71744276
12/02/2024,460.9,461.12,462.6,463.81,460.61,71288808
11/02/2024,463.21,461.56,460.9,461.56,460.62,71026509
08/02/2024,464.85,465.09,463.21,465.39,462.98,71384788
07/02/2024,464.12,464.12,464.85,465.71,464.12,71641873
06/02/2024,462.3,462.3,464.12,464.99,462.3,71343006
05/02/2024,463.39,463.12,462.3,463.56,461.68,70499891
04/02/2024,465.39,464.75,463.39,464.75,463.01,70665897
01/02/2024,464.56,464.81,465.39,466.16,464.28,70974849
31/01/2024,462.53,463.21,464.56,464.95,463.19,70845103
30/01/2024,462.7,462.9,462.53,464.19,462.53,70370013
29/01/2024,458.98,459.28,462.7,462.86,458.9,69887666
28/01/2024,458.77,459.22,458.98,459.88,458.46,69324130
25/01/2024,458.72,458.74,458.77,459.47,458.12,69292126
24/01/2024,457.43,458.28,458.72,460.07,458.13,68247596
23/01/2024,458.05,458.19,457.43,458.19,457.17,65279096
22/01/2024,458.73,459.25,458.05,459.25,457.83,64909922
21/01/2024,460.51,460.56,458.73,460.89,458.26,65005969
18/01/2024,460.67,460.67,460.51,462.08,460.1,65255386
17/01/2024,462.26,460.76,460.67,462.52,460.67,65278571
16/01/2024,463.66,463.66,462.26,464.38,461.78,65502995
15/01/2024,464.76,465.2,463.66,465.2,463.54,65189482
14/01/2024,464.1,464.32,464.76,465.11,464.32,65342562
11/01/2024,464.54,464.54,464.1,465.5,463.95,65249298
10/01/2024,464,464,464.54,465.43,462.63,64993197
09/01/2024,464.47,464.47,464,464.67,463.03,63714813
08/01/2024,465.08,465.15,464.47,465.62,463.23,63266712
07/01/2024,466.52,466.29,465.08,466.29,465.06,63348802
04/01/2024,466.57,467.12,466.52,467.9,465.82,63541221
03/01/2024,468.65,468.62,466.57,468.69,466.2,63547681
02/01/2024,469.42,469.42,468.65,469.69,467.98,63261822
01/01/2024,467.5,467.5,469.42,471.09,467.19,63365659
31/12/2023,467.88,467.88,467.5,468.13,466.57,63107482
28/12/2023,470.38,470.38,467.88,470.61,467.37,63159220
27/12/2023,470.76,471.11,470.38,471.55,470.14,63486683
26/12/2023,471.12,471.43,470.76,471.78,470.34,63538772
25/12/2023,471.67,471.42,471.12,471.59,471.01,63585520
24/12/2023,471.46,471.46,471.67,471.86,470.72,63656306
21/12/2023,471.24,471.07,471.46,472.16,470.77,63628625
20/12/2023,471.08,471.33,471.24,472.07,470.89,63597074
19/12/2023,470.25,470.52,471.08,471.42,470.5,63573007
18/12/2023,470.5,470.58,470.25,472.04,469.87,62440209
